X,Y,Z
0,0,0
0,0,1.451
1.4215,0,1.95438
1.4215,0,3.46238
2.84301,0,3.96576
2.84301,0,5.77076
3.55477,1.23106,3.46381
-0.710752,-1.23106,1.95438
-3.27554,-2.18803,2.44215
-0.960552,0,-0.340149
0.480276,-0.831862,-0.340149
-0.515154,0.892272,1.81585
1.93739,0.892272,1.59057
1.93739,-0.892272,1.59057
0.90635,-0.892272,3.82723
0.90635,0.892272,3.82723
3.35889,-0.892272,3.60195
4.10709,0,6.2184
4.65805,1.11778,3.09748
3.6843,2.12973,4.19857
-1.71388,-2.981,1.22967
-3.40363,-2.29969,3.39918
