Time_ms,Iteration,MinEnergy
4.1979,2,23.0309
8.4033,3,11.9054
12.5202,4,11.5024
18.2988,5,5.75978
24.5495,6,5.05733
29.9724,7,5.05733
35.0975,8,5.05733
39.9128,9,5.05733
45.6972,10,5.05733
50.6809,11,5.05733
55.7108,12,5.05733
61.7413,13,5.05733
68.0203,14,5.05733
75.8614,15,5.05733
80.7681,16,5.05733
85.3693,17,5.05733
89.7822,18,5.05733
95.2647,18,5.05733
