Time_ms,Iteration,MinEnergy
0.1486,1,157214
11.5117,2,68.3649
21.5164,3,68.3466
31.969,4,68.1035
45.828,5,68.1035
67.3039,6,56.4585
82.9262,7,52.3903
100.063,8,52.3903
116.493,9,52.3903
133.103,10,52.3903
150.077,11,52.3903
168.646,12,52.3903
186.545,13,52.3903
203.622,14,52.3903
220.992,15,52.3903
236.614,16,52.3903
254.954,17,52.3903
277.217,18,52.3903
294.429,19,52.3903
311.11,20,52.3903
327.031,21,52.3903
343.582,22,52.3903
359.739,23,52.3903
376.165,24,52.3903
401.152,25,52.3903
416.506,26,52.3903
431.764,27,52.3903
447.42,27,52.3903
