Time_ms,Iteration,MinEnergy
0.9291,1,1.17102e+07
164.878,2,181536
320.707,3,58026.2
473.596,4,39247.1
628.16,5,35047
936.437,6,20933
1551.89,7,20553
2234.25,8,20553
2463.69,9,20553
2713.54,10,20553
2936.62,11,20553
3163.87,12,20553
3364.42,13,20553
3568.5,14,20553
3786.46,15,20553
4025.6,16,20553
4278.42,17,20553
4526.41,18,20553
4778.61,19,20553
5041.31,20,20553
5316.54,21,20553
5590.97,22,20553
5901.25,23,20553
6203.75,24,20553
6510.1,25,20553
6815.17,26,20553
7126.12,27,20553
7414.88,28,20553
7658.54,29,20553
7901.43,30,20553
8155.57,31,20553
8429.15,32,20553
8677.34,33,20553
8923.45,34,20553
9157.68,35,20553
9385,36,20553
9608.88,37,20553
9831.12,38,20553
10059.7,38,20553
