Time_ms,Iteration,MinEnergy
0.2681,1,1.85974e+07
25.0494,2,125696
48.6693,3,3158.91
72.2155,4,517.556
122.768,5,91.4651
175.818,6,73.7739
228.388,7,73.7739
262.862,8,73.7739
295.155,9,73.7739
326.396,10,73.7739
356.681,11,73.7739
391.898,12,73.7739
426.011,13,73.7739
460.915,14,73.7739
495.753,15,73.7739
529.031,16,73.7739
560.958,17,73.7739
591.56,18,73.7739
626.569,19,73.7739
661.365,20,73.7739
696.223,21,73.7739
730.775,22,73.7739
762.256,23,73.7739
793.79,24,73.7739
828.924,25,73.7739
859.857,26,73.7739
905.093,27,73.7739
937.412,28,63.462
965.858,29,49.4017
993.671,30,49.4017
1023.83,31,49.4017
1059.5,32,49.4017
1090.42,33,49.4017
1121.85,34,49.4017
1155.4,35,49.4017
1186.72,36,49.4017
1217.89,37,49.4017
1250.08,38,49.4017
1280.24,39,49.4017
1309.49,40,49.4017
1336.93,41,49.4017
1366.05,42,49.4017
1396.1,43,49.4017
1426.73,44,49.4017
1458.5,45,49.4017
1486.53,46,49.4017
1528.09,47,49.4017
1556.09,48,49.4017
1583.24,49,49.4017
1608.32,50,49.4017
1634.77,51,49.4017
1660.36,52,49.4017
1687.62,53,49.4017
1712.07,54,49.4017
1738.21,55,49.4017
1762.05,56,49.4017
1788.26,57,49.4017
1813.34,57,49.4017
