Time_ms,Iteration,MinEnergy
2.6059,1,5.0444e+06
192.935,2,1008.27
398.041,3,208.216
599.953,4,208.216
984.676,5,142.664
1369.45,6,140.904
1754.95,7,138.068
2134.11,8,137.662
2505.78,9,137.662
2865.13,10,137.662
3228.21,11,137.662
3600.19,12,137.662
3959.37,13,137.662
4326.74,14,137.662
4687.09,15,137.662
5037.88,16,137.662
5389.32,17,137.662
5759.58,18,137.662
6133.51,19,137.662
6506.97,20,137.662
6890.48,21,137.662
7298.78,22,137.662
7692.06,23,137.662
8157.62,24,137.662
8617.52,25,137.662
9074.19,26,137.662
9511.71,27,137.662
9946.19,28,137.662
10422.4,28,137.662
