Time_ms,Iteration,MinEnergy
0.3862,1,3.41432e+06
22.1422,2,144.578
40.8893,3,76.3631
59.1212,4,76.3631
84.2904,5,44.3999
109.918,6,43.8295
135.976,7,43.8295
161.678,8,43.8295
187.073,9,43.8295
213.976,10,43.8295
240.6,11,43.8295
267.201,12,43.8295
293.608,13,43.8295
319.589,14,43.8295
346.188,15,43.8295
372.912,16,43.8295
399.74,17,43.8295
430.818,18,43.8295
468.364,19,43.8295
500.214,20,43.8295
545.833,21,43.8295
579.521,22,43.588
611.86,23,42.9719
644.281,24,41.9576
668.83,25,41.3437
697.706,26,40.8809
723.978,27,40.5012
749.028,28,40.1961
774.302,29,39.9671
804.431,30,39.7692
834.98,31,39.586
858.774,32,39.4191
882.069,33,39.2885
907.273,34,39.1585
933.677,35,39.034
960.225,36,38.9209
986.914,37,38.8052
1012.46,38,38.7109
1041.16,39,38.6291
1067.57,40,38.5399
1093.69,41,38.4733
1119.59,42,38.4073
1146.25,43,38.3434
1173.88,44,38.2782
1196.95,45,38.2187
1223.23,46,38.1611
1250.62,47,38.0973
1274.77,48,38.0446
1299.33,49,37.9939
1321.96,50,37.9464
1343.86,51,37.899
1366.87,52,37.856
1389.17,53,37.8127
1413.34,54,37.7748
1438.77,55,37.7317
1460.86,56,37.694
1495.58,57,37.6617
1525.04,58,37.6351
1547.14,59,37.6173
1571.49,60,37.5975
1592.13,61,37.5776
1613.8,62,37.5527
1638.47,63,37.5272
1663.94,64,37.5082
1684.07,65,37.4876
1704.65,66,37.4614
1724.83,67,37.4445
1742.44,68,37.4304
1761.02,69,37.4107
1779.63,70,37.3894
1796.53,71,37.3751
1816.73,72,37.3599
1833.86,73,37.3473
1852.54,74,37.3339
1872.21,75,37.32
1889.61,76,37.3081
1909.28,77,37.2956
1929.39,78,37.2831
1952.31,79,37.2718
1971.96,80,37.261
1991.64,81,37.2495
2009.28,82,37.2392
2027.33,83,37.2296
2047.22,84,37.2199
2069.03,85,37.2082
2085.68,86,37.1979
2099.41,87,37.1913
2112.15,88,37.1879
2127.13,89,37.1783
2143.77,90,37.1726
2157.84,91,37.163
2174.54,92,37.1563
2187.93,93,37.1509
2203.02,94,37.1482
2217.36,95,37.1457
2234.42,96,37.1377
2249.63,97,37.134
2267.14,98,37.131
2283.45,99,37.1261
2299.22,100,37.1211
2310.26,101,37.1184
2324.71,102,37.1136
2337.53,103,37.1093
2350.86,104,37.1046
2360.29,105,37.1036
2369.49,106,37.0974
2378.65,107,37.0962
2389.57,108,37.0901
2399.83,109,37.0859
2411.85,110,37.0841
2422.83,111,37.0772
2433.61,112,37.0762
2446.29,113,37.0699
2463.79,114,37.0678
2479.62,115,37.0627
2492.29,116,37.0616
2503.06,117,37.0592
2515.93,118,37.0574
2526.45,119,37.0549
2539.01,120,37.0534
2549.71,121,37.0528
2559,121,37.0528
