Time_ms,Iteration,MinEnergy
0.1475,1,157214
10.9451,2,68.3649
20.4039,3,68.3466
30.3059,4,68.1035
40.0232,5,68.1035
58.1714,6,68.1035
76.3798,7,68.1035
95.7609,8,68.1035
114.495,9,68.1035
134.924,10,68.1035
156.543,11,68.1035
175.185,12,68.1035
196.128,13,68.1035
214.861,14,68.1035
233.308,15,68.1035
252.156,16,68.1035
270.667,17,68.1035
289.087,18,68.1035
307.773,19,68.1035
326.538,20,68.1035
345.253,21,68.1035
363.347,22,68.1035
381.966,23,68.1035
401.988,24,68.1035
420.589,25,68.1035
436.974,25,68.1035
