Time_ms,Iteration,MinEnergy
0.3347,1,9.73244e+06
21.9137,2,28458.6
43.9162,3,3582.28
86.3806,4,84.5403
129.964,5,49.2837
174.549,6,49.2837
205.816,7,49.2837
236.287,8,49.2837
263.821,9,49.2837
291.566,10,49.2837
318.372,11,49.2837
347.539,12,49.2837
375.11,13,49.2837
406.348,14,49.2837
436.779,15,49.2837
468.47,16,49.2837
499.042,17,49.2837
529.952,18,49.2837
561.413,19,49.2837
589.615,20,49.2837
619.415,21,49.2837
648.774,22,49.2837
679.17,23,49.2837
712.148,24,49.2837
748.383,25,49.2837
812.389,26,49.2837
844.403,27,49.2837
871.562,28,49.2837
894.977,29,49.2837
919.022,30,49.2837
942.258,31,49.2837
965.017,32,49.2837
991.655,32,49.2837
