Time_ms,Iteration,MinEnergy
0.8604,1,1.17102e+07
191.499,2,457773
385.398,3,393030
603.382,4,393030
834.842,5,393030
1069.95,6,393030
1280.62,7,393030
1502.89,8,393030
1716.29,9,393030
1928.54,10,393030
2144.15,11,393030
2359.99,12,393030
2614.15,13,393030
2847.18,14,393030
3079.33,15,393030
3297.25,16,393030
3518.57,17,393030
3759.95,18,393030
3992.24,19,393030
4218.75,20,393030
4433.32,21,393030
4646.17,22,393030
4853.48,23,393030
5062.63,24,393030
5245.1,25,393030
5430.97,26,393030
5623.36,27,393030
5804.89,28,393030
5982.6,29,393030
6165.98,30,393030
6347.81,31,393030
6532.03,32,393030
6715.28,33,393030
6890.75,34,393030
7065.98,34,393030
