Time_ms,Iteration,MinEnergy
0.2798,1,28738.8
29.7925,2,964.102
95.3986,3,638.131
156.967,4,475.244
210.529,5,410.439
296.021,6,410.439
384.516,7,410.439
407.597,8,403.44
430.392,9,399.525
453.656,10,397.076
479.219,11,395.36
501.875,12,394.071
550.637,13,393.178
587.427,14,392.59
616.042,15,392.172
643.784,16,392.001
668.831,17,391.975
695.201,18,391.957
721.677,19,391.944
746.604,20,391.853
774.813,21,391.645
800.675,22,391.514
824.367,23,391.428
848.741,24,391.314
873.069,25,391.156
898.743,26,390.948
919.428,27,390.733
942.577,28,390.512
963.85,29,390.313
985.057,30,390.139
1009.24,31,389.993
1030.97,32,389.886
1051.4,33,389.794
1074.47,34,389.714
1096.13,35,389.66
1117.17,36,389.598
1139.62,37,389.537
1162.36,38,389.484
1183.99,39,389.438
1207.24,40,389.4
1228.67,41,389.352
1248.42,42,389.333
1269.97,43,389.307
1292.4,44,389.273
1313.64,45,389.246
1336.64,46,389.212
1360.05,47,389.195
1375.86,48,389.169
1392.75,49,389.148
1412.12,50,389.132
1430.59,51,389.115
1449.31,52,389.1
1468.92,53,389.09
1488.25,54,389.077
1507.21,55,389.063
1527.51,56,389.049
1547.62,57,389.036
1566.55,58,389.023
1586.67,59,389.015
1608.07,60,389.004
1630.25,61,388.999
1650.62,62,388.993
1670.13,63,388.987
1690.64,64,388.982
1709.46,65,388.977
1729.82,66,388.972
1750.38,67,388.968
1767.45,68,388.96
1783.94,69,388.953
1800.56,70,388.947
1815.01,71,388.941
1832.34,72,388.936
1848.22,73,388.931
1865.13,74,388.927
1879.5,75,388.922
1896.99,76,388.918
1911.66,77,388.914
1928.66,78,388.91
1943.26,78,388.91
