Time_ms,Iteration,MinEnergy
0.1724,1,5.0444e+06
18.1924,2,586.017
31.0828,3,314.629
53.064,4,173.956
78.1525,5,173.956
98.6825,6,173.956
118.711,7,173.956
141.794,8,173.956
161.85,9,173.956
181.997,10,173.956
202.564,11,173.956
222.189,12,173.956
242.368,13,173.956
261.506,14,173.956
280.664,15,173.956
299.936,16,173.956
319.531,17,173.956
342.871,18,173.956
362.045,19,173.956
381.367,20,173.956
400.976,21,173.956
420.538,22,173.956
440.535,23,173.956
460.681,24,173.956
480.517,25,173.956
499.403,25,173.956
