Time_ms,Iteration,MinEnergy
0.2963,1,3.41432e+06
19.6865,2,3048.56
36.8667,3,2836.98
53.4647,4,2836.98
80.2267,5,2547.09
110.727,6,747.402
138.438,7,220.431
162.371,8,91.0104
188.541,9,58.7962
217.025,10,55.2584
250.29,11,55.2584
282.824,12,55.2584
317.574,13,55.2584
351.884,14,55.2584
387.591,15,55.2584
422.341,16,55.2584
456.504,17,55.2584
490.138,18,55.2584
526.195,19,55.2584
560.345,20,55.2584
597.273,21,55.2584
632.581,22,55.2584
674.751,23,55.2584
710.947,24,55.2584
739.288,25,41.0757
766.667,26,23.4585
793.645,27,12.7184
818.078,28,12.7184
843.466,29,12.7184
867.815,30,12.7184
892.221,31,12.7184
916.466,32,12.7184
942.135,33,12.7184
966.326,34,12.7184
990.745,35,12.7184
1015.14,36,12.7184
1039.33,37,12.7184
1063.27,38,12.7184
1087.07,39,12.7184
1110.69,40,12.7184
1136.32,41,12.7184
1160.44,42,12.7184
1184.86,43,12.7184
1208.64,44,12.7184
1228.88,45,9.86534
1249.02,46,8.39009
1269.63,47,6.19078
1291.94,48,4.61904
1314.47,49,2.95063
1334.01,50,1.8176
1356.4,51,1.02126
1378.23,52,0.409558
1398.35,53,-0.106863
1418.56,54,-0.546387
1441.12,55,-0.929467
1461.87,56,-1.15283
1482.75,57,-1.51996
1503.69,58,-1.80022
1531.48,59,-1.80022
1561.55,60,-1.80022
1584.03,61,-1.80022
1606.07,62,-1.80022
1628.54,63,-1.80022
1658.61,64,-1.80022
1682.83,65,-1.8604
1702.08,66,-1.8604
1722.42,67,-1.8604
1742.63,68,-1.8604
1763.01,69,-1.8604
1782.64,70,-1.8604
1801.67,71,-1.8604
1821.06,72,-1.8604
1840.31,73,-1.8604
1859.17,74,-1.8604
1878.52,75,-1.8604
1897.95,76,-1.8604
1917.09,77,-1.8604
1935.99,78,-1.8604
1958.73,79,-1.8604
1978.13,80,-1.8604
1997.94,81,-1.8604
2016.97,82,-1.8604
2036.23,83,-1.8604
2056.99,84,-1.8604
2072.37,85,-1.95537
2088.21,86,-2.08367
2106.21,87,-2.08367
2123.83,88,-2.08367
2141.42,89,-2.08367
2160.59,90,-2.08367
2178.33,91,-2.08367
2196.25,92,-2.08367
2214.58,93,-2.08367
2232.39,94,-2.08367
2250.23,95,-2.08367
2268.58,96,-2.08367
2288.43,97,-2.08367
2306.74,98,-2.08367
2325.03,99,-2.08367
2342.41,100,-2.08367
2362.11,101,-2.08367
2380.26,102,-2.08367
2398.16,103,-2.08367
2416.06,104,-2.08367
2429.73,105,-2.08367
2443.58,106,-2.08367
2456.39,106,-2.08367
