Time_ms,Iteration,MinEnergy
0.529,1,2.36498e+07
77.4493,2,433073
156.856,3,140706
237.303,4,61237.8
397.95,5,51034
555.995,6,48094.9
705.806,7,21414.7
857.451,8,21245.3
1014.27,9,21226.6
1346.25,10,21223.1
1984.23,11,21104.4
2613.58,12,21099.6
3971.24,13,21049.8
5495.57,14,21049.8
5694.01,15,21049.8
5892.66,16,21049.8
6090.93,17,21049.8
6277.58,18,21049.8
6486.22,19,21049.8
6676.36,20,21049.8
6860.39,21,21049.8
7059.2,22,21049.8
7252.59,23,21049.8
7430.7,24,21049.8
7605.24,25,21049.8
7792.51,26,21049.8
7969.03,27,21049.8
8132.31,28,21049.8
8295.7,29,21049.8
8459.04,30,21049.8
8629.5,31,21049.8
8790.64,32,21049.8
8960.27,33,21049.8
9148.64,34,21049.8
9284.33,35,21049.8
9418.99,36,21049.8
9551.26,37,21049.8
9691.46,38,21049.8
9830.54,39,21049.8
9973.8,40,21049.8
10114.4,41,21049.8
10258.5,42,21049.8
10411.6,43,21049.8
10566.9,44,21049.8
10728,44,21049.8
