Time_ms,Iteration,MinEnergy
0.2939,1,184430
30.1682,2,143.558
55.9762,3,140.882
110.111,4,131.099
166.052,5,128.842
219.973,6,127.476
274.5,7,127.476
337.122,8,124.777
382.248,9,122.574
428.352,10,122.574
471.082,11,122.574
516.752,12,121.241
562.065,13,121.241
603.048,14,121.241
651.668,15,121.241
697.474,16,121.241
745.74,17,121.241
793.094,18,121.241
841.122,19,121.241
887.307,20,121.241
932.604,21,121.241
978.644,22,121.241
1026.97,23,121.241
1074.06,24,121.241
1122.12,25,121.241
1164.82,26,121.241
1205.69,27,121.241
1244.49,28,121.241
1280.64,29,121.241
1320.11,30,121.241
1360.32,31,121.241
1396.77,32,121.241
1437.32,33,121.241
1478.86,34,121.241
1522.19,35,121.241
1564.57,36,121.241
1608.99,37,121.241
1650.94,38,121.241
1692.89,39,121.241
1737.78,40,121.241
1785.67,40,121.241
