Time_ms,Iteration,MinEnergy
0.6783,1,6.87034e+06
135.25,2,747196
265.007,3,324684
396.927,4,165040
527.057,5,7099.02
660.69,6,7099.02
840.811,7,2763.99
1032.45,8,712.165
1212.48,9,712.165
1379.35,10,712.165
1551.29,11,712.165
1725.08,12,712.165
1891.94,13,712.165
2073.82,14,712.165
2251.39,15,712.165
2446.48,16,712.165
2621.89,17,712.165
2794.48,18,712.165
2966.93,19,712.165
3149.92,20,712.165
3355.19,21,712.165
3542.98,22,712.165
3724.8,23,712.165
3914.89,24,712.165
4134.52,25,712.165
4377.18,26,712.165
4565.5,27,712.165
4753.11,28,712.165
4945.11,29,712.165
5142.18,30,712.165
5335.02,31,712.165
5536.54,32,712.165
5730.73,33,712.165
5920.13,34,712.165
6130.37,35,712.165
6358.19,36,712.165
6580.81,37,712.165
6785.88,38,712.165
6999.17,38,712.165
