Time_ms,Iteration,MinEnergy
0.2798,1,5.0444e+06
14.6397,2,6492.63
28.0685,3,1728.6
39.4672,4,218.337
51.1604,5,218.337
72.8201,6,153.626
91.6177,7,151.854
112.217,8,151.854
135.893,9,151.854
159.084,10,151.854
180.327,11,151.854
202.302,12,151.854
224.982,13,151.854
245.741,14,151.854
265.92,15,151.854
286.886,16,151.854
309.101,17,151.854
328.592,18,151.854
348.59,19,151.854
369.739,20,151.854
390.263,21,151.854
410.947,22,151.854
433.053,23,151.854
454.285,24,151.854
474.892,25,151.854
490.575,26,151.854
506.432,27,151.854
521.371,27,151.854
