Time_ms,Iteration,MinEnergy
0.1756,1,3.41432e+06
18.4883,2,271.443
37.4024,3,82.2772
61.1477,4,62.043
106.102,5,28.655
146.165,6,27.9202
225.338,7,24.2724
364.8,8,21.617
503.907,9,20.9063
781.506,10,19.5473
1086.79,11,19.1383
1364.64,12,19.1383
1388.77,13,19.1383
1412.1,14,19.1383
1435.89,15,19.1383
1459.48,16,19.1383
1483.47,17,19.1383
1507.82,18,19.1383
1531.68,19,19.1383
1556.17,20,19.1383
1580.01,21,19.1383
1603.44,22,19.1383
1626.97,23,19.1383
1648.96,24,19.1383
1671.94,25,19.1383
1701.44,26,19.1383
1727.12,27,19.1383
1754.36,28,19.1383
1782.18,29,19.1383
1811.26,30,19.1383
1843.87,31,19.1383
1869.69,32,19.1383
1893.91,32,19.1383
