Time_ms,Iteration,MinEnergy
0.1995,1,157214
14.5683,2,110.414
27.725,3,93.4987
43.0168,4,93.4987
59.7843,5,64.8399
75.5379,6,54.4817
90.7961,7,53.1707
111.914,8,53.1707
132.611,9,53.1707
150.989,10,53.1707
168.741,11,53.1707
187.456,12,53.1707
204.72,13,53.1707
221.801,14,53.1707
239.585,15,53.1707
257.136,16,53.1707
274.71,17,53.1707
292.665,18,53.1707
310.824,19,53.1707
329.664,20,53.1707
346.859,21,53.1707
363.978,22,53.1707
381.329,23,53.1707
407.113,24,53.1707
421.931,25,53.1377
436.781,26,53.1377
450.995,27,53.1377
465.034,28,53.1377
478.919,29,53.1377
492.996,30,53.1377
506.883,31,53.1377
520.386,32,53.1377
536.06,33,53.1377
550.492,34,53.1377
564.821,35,53.1377
578.722,36,53.1377
592.393,37,53.1377
606.57,38,53.1377
620.859,39,53.1377
635.383,40,53.1377
650.058,41,53.1377
664.432,42,53.1377
677.388,43,53.1377
703.185,44,53.1377
721.65,45,52.5273
736.496,46,52.5273
752.442,47,52.5273
767.815,48,52.5273
782.194,49,52.5273
796.48,50,52.5273
810.871,51,52.5273
825.301,52,52.5273
839.801,53,52.5273
854.148,54,52.5273
868.908,55,52.5273
883.436,56,52.5273
897.065,57,52.5273
910.607,58,52.5273
923.927,59,52.5273
936.897,60,52.5273
952.689,61,52.5273
966.209,62,52.5273
978.778,63,52.5273
1003.52,64,52.5273
1016.2,65,51.5309
1029.54,66,51.5309
1041.31,67,51.5309
1053.9,68,51.5309
1069.07,69,51.5309
1083.32,70,51.5309
1095.79,71,51.5309
1109.73,72,51.5309
1122.4,73,51.5309
1135.53,74,51.5309
1148.4,75,51.5309
1162.21,76,51.5309
1174.9,77,51.5309
1187.5,78,51.5309
1201.49,79,51.5309
1213.31,80,51.5309
1225.86,81,51.5309
1239.38,82,51.5309
1253.01,83,51.5309
1275.95,84,51.5309
1289.81,85,51.5309
1303.23,85,51.5309
