Time_ms,Iteration,MinEnergy
0.9029,1,2.36498e+07
90.0883,2,467152
174.208,3,59751.9
251.909,4,34056
339.123,5,34056
484.881,6,28274.3
616.594,7,26613.9
754.057,8,26613.9
887.301,9,26613.9
1033.76,10,26613.9
1184.93,11,26613.9
1327.54,12,26613.9
1480.33,13,26613.9
1628.03,14,26613.9
1774.33,15,26613.9
1930.33,16,26613.9
2080.65,17,26613.9
2227.54,18,26613.9
2371.66,19,26613.9
2536.64,20,26613.9
2676.4,21,26613.9
2815.9,22,26613.9
2951.47,23,26613.9
3079.31,24,26613.9
3241.53,25,26613.9
3370.01,26,26613.9
3506.93,27,26613.9
3638.68,28,26613.9
3773.05,29,26613.9
3906.76,30,26613.9
4041.3,31,26613.9
4173.8,32,26613.9
4306.69,33,26613.9
4445.76,34,26613.9
4581.61,35,26613.9
4708.04,36,26613.9
4835.78,37,26613.9
4970.97,37,26613.9
