Time_ms,Iteration,MinEnergy
0.188,1,3.38653e+06
21.7981,2,34.3547
40.4157,3,34.3547
75.1501,4,34.3547
113.331,5,34.3547
151.646,6,34.3547
191.173,7,34.3547
230.982,8,34.3547
267.827,9,34.3547
302.916,10,34.3547
339.335,11,34.3547
375.271,12,34.3547
413.622,13,34.3547
452.975,14,34.3547
482.927,15,23.8776
511.635,16,23.8776
538.934,17,23.8776
566.953,18,23.8776
595.708,19,23.8776
624.085,20,23.8776
657.437,21,23.8776
688.796,22,23.8776
719.885,23,23.8776
746.241,24,23.8776
774.118,25,23.8776
803.518,26,23.8776
833.521,27,23.8776
864.721,28,23.8776
894.526,29,23.8776
923.936,30,23.8776
954.273,31,23.8776
984.206,32,23.8776
1014.48,33,23.8776
1044.97,34,23.8776
1076.97,35,23.8776
1106.64,35,23.8776
