Time_ms,Iteration,MinEnergy
0.1181,1,19511
1.9308,2,2278.68
3.9319,3,2278.68
4.5875,4,2278.68
5.7277,5,2278.68
6.4644,6,2278.68
7.0775,7,2278.68
7.6687,8,2278.68
8.2804,9,2278.68
8.883,10,2278.68
9.4803,11,2278.68
10.3559,11,2278.68
