Time_ms,Iteration,MinEnergy
0.6254,1,6.87034e+06
135.914,2,562501
267.276,3,230371
410.036,4,230371
581.315,5,230371
780.79,6,230371
978.867,7,230371
1180.4,8,230371
1409.34,9,230371
1593.14,10,230371
1769.59,11,230371
1945.58,12,230371
2108.14,13,230371
2269.38,14,230371
2439.74,15,230371
2610.08,16,230371
2782.13,17,230371
2960,18,230371
3138.78,19,230371
3324.86,20,230371
3540.14,21,230371
3755.67,22,230371
3962.01,23,230371
4200.19,24,230371
4394.42,25,230371
4617.39,26,230371
4831.1,27,230371
5031.95,28,230371
5229.01,29,230371
5433.05,30,230371
5639.48,31,230371
5843.53,32,230371
6044.42,33,230371
6244,34,230371
6471.92,34,230371
