Time_ms,Iteration,MinEnergy
0.1473,1,157214
12.4508,2,68.3649
23.4423,3,68.3466
33.587,4,68.1035
48.3419,5,68.1035
67.2776,6,68.1035
84.9719,7,68.1035
102.674,8,68.1035
123.055,9,68.1035
140.527,10,68.1035
158.015,11,68.1035
175.986,12,68.1035
193.608,13,68.1035
213.392,14,68.1035
233.662,15,68.1035
253.321,16,68.1035
272.604,17,68.1035
289.939,18,68.1035
307.333,19,68.1035
328.036,20,68.1035
349.018,21,68.1035
370.486,22,68.1035
391.456,23,68.1035
410.938,24,68.1035
441.704,25,68.1035
459.978,25,68.1035
