Time_ms,Iteration,MinEnergy
0.1602,1,5.0444e+06
11.8215,2,52613.3
23.5839,3,564.805
36.4441,4,564.805
58.6549,5,265.927
77.3453,6,265.927
96.2203,7,265.927
115.358,8,265.927
135.52,9,265.927
154.341,10,265.927
173.973,11,265.927
193.421,12,265.927
212.904,13,265.927
231.009,14,265.927
251.968,15,265.927
276.03,16,265.927
296.362,17,265.927
316.542,18,265.927
335.877,19,265.927
355.622,20,265.927
375.522,21,265.927
394.703,22,265.927
413.712,23,265.927
433.305,24,265.927
451.842,25,240.171
472.995,26,233.682
489.736,27,227.415
506.454,28,227.415
522.652,29,227.415
538.844,30,227.415
555.081,31,227.415
571.546,32,227.415
588.68,33,227.415
604.902,34,227.415
621.493,35,227.415
637.963,36,227.415
654.831,37,227.415
676.326,38,227.415
695.86,39,227.415
714.421,40,227.415
733.638,41,227.415
752.534,42,227.415
771.668,43,227.415
790.808,44,227.415
811.071,45,219.974
837.48,46,209.111
858.716,47,209.111
880.691,48,209.111
898.857,49,199.225
916.399,50,194.407
933.449,51,193.897
951.407,52,193.897
969.946,53,193.897
989.745,54,193.897
1008.33,55,193.897
1027.44,56,193.897
1047.55,57,193.897
1070.34,58,193.897
1091.03,59,193.897
1111.25,60,193.897
1130.28,61,193.897
1148.11,62,193.897
1165.19,63,193.897
1187.43,64,193.897
1203.86,65,193.897
1218.98,66,193.897
1234.28,67,193.897
1249.99,68,193.897
1264.86,69,193.897
1281.49,70,193.897
1296.18,71,193.897
1310.06,71,193.897
