Time_ms,Iteration,MinEnergy
0.1518,1,2313.59
12.0188,2,2289.21
22.4058,3,2289.05
45.442,4,2288.88
69.9652,5,2288.88
84.0553,6,2288.88
99.0754,7,2288.88
112.201,8,2288.88
124.042,9,2288.88
135.294,10,2288.88
146.755,11,2288.88
158.435,12,2288.88
169.926,13,2288.88
181.641,14,2288.88
193.391,15,2288.88
203.633,16,2288.88
215.206,17,2288.88
226.31,18,2288.88
236.795,19,2288.88
248.635,20,2288.88
259.238,21,2288.88
269.442,21,2288.88
