Time_ms,Iteration,MinEnergy
0.1657,1,3.38653e+06
21.7679,2,1279.85
38.9238,3,588.907
57.7179,4,187.498
77.2958,5,187.498
115.483,6,187.498
154.987,7,187.498
192.736,8,187.498
230.553,9,187.498
262.863,10,187.498
299.502,11,187.498
334.834,12,187.498
370.016,13,187.498
403.159,14,187.498
437.403,15,187.498
469.655,16,187.498
501.062,17,187.498
543.232,18,187.498
579.793,19,187.498
616.892,20,187.498
655.558,21,187.498
694.021,22,187.498
731.686,23,187.498
768.85,24,187.498
820.028,25,187.498
864.222,25,187.498
