Time_ms,Iteration,MinEnergy
0.5343,1,2.36498e+07
84.3554,2,710154
164.361,3,511230
243.227,4,367232
316.528,5,354441
477.497,6,330109
635.194,7,330109
767.779,8,330109
904.653,9,330109
1042.38,10,330109
1191.97,11,330109
1337.35,12,330109
1467.3,13,330109
1595.58,14,330109
1744.68,15,330109
1888.25,16,330109
2033.8,17,330109
2174.65,18,330109
2317.26,19,330109
2457.32,20,330109
2595.4,21,330109
2736.25,22,330109
2882.29,23,330109
3024.59,24,330109
3166.83,25,330109
3307.32,26,330109
3475.47,27,330109
3600.64,28,330109
3730.46,29,330109
3866.77,30,330109
3991.55,31,330109
4115.74,32,330109
4240.8,33,330109
4364.91,34,330109
4489.44,35,330109
4613.63,36,330109
4740.61,37,330109
4879.29,37,330109
