Time_ms,Iteration,MinEnergy
0.1818,1,157214
11.422,2,110.414
22.2082,3,93.4987
35.114,4,93.4987
51.4801,5,64.8399
67.4512,6,54.4817
81.746,7,53.1707
100.288,8,53.1707
118.698,9,53.1707
136.432,10,53.1707
153.938,11,53.1707
171.73,12,53.1707
191.241,13,53.1707
209.017,14,53.1707
226.798,15,53.1707
244.48,16,53.1707
261.655,17,53.1707
279.567,18,53.1707
297.298,19,53.1707
315.864,20,53.1707
333.787,21,53.1707
351.461,22,53.1707
368.246,23,53.1707
394.272,24,53.1707
408.665,25,53.1377
422.962,26,53.1377
436.949,27,53.1377
449.889,28,53.1377
462.346,29,53.1377
475.109,30,53.1377
487.911,31,53.1377
500.705,32,53.1377
514.429,33,53.1377
530.124,34,53.1377
542.831,35,53.1377
555.582,36,53.1377
568.119,37,53.1377
581.56,38,53.1377
595.844,39,53.1377
609.202,40,53.1377
622.107,41,53.1377
636.926,42,53.1377
651.112,43,53.1377
674.389,44,53.1377
688.967,45,52.5273
704.528,46,52.5273
719.686,47,52.5273
735.169,48,52.5273
749.298,49,52.5273
762.543,50,52.5273
775.804,51,52.5273
789.51,52,52.5273
803.867,53,52.5273
817.712,54,52.5273
831.539,55,52.5273
845.093,56,52.5273
858.568,57,52.5273
872.604,58,52.5273
886.054,59,52.5273
906.766,60,52.5273
923.853,61,52.5273
945.1,62,52.5273
961.38,63,52.5273
987.438,64,52.5273
997.957,65,52.2942
1011.74,66,52.2942
1025.12,67,52.2942
1038.45,68,52.2942
1051.68,69,52.2942
1063.41,70,52.2942
1076.14,71,52.2942
1088.63,72,52.2942
1101.55,73,52.2942
1115.96,74,52.2942
1130.83,75,52.2942
1146.46,76,52.2942
1160.47,77,52.2942
1174.58,78,52.2942
1188.56,79,52.2942
1203.3,80,52.2942
1216.77,81,52.2942
1230.07,82,52.2942
1245.17,83,52.2942
1268.89,84,52.2942
1279.62,85,52.2942
1291.14,85,52.2942
