Time_ms,Iteration,MinEnergy
0.2564,1,5.0444e+06
15.9248,2,230.74
27.5642,3,201.902
50.5679,4,112.722
73.5794,5,112.722
95.1525,6,112.722
115.331,7,112.722
134.183,8,112.722
152.522,9,112.722
171.428,10,112.722
190.09,11,112.722
211.076,12,112.722
230.743,13,112.722
249.416,14,112.722
268.041,15,112.722
288.033,16,112.722
308.756,17,112.722
330.13,18,112.722
350.37,19,112.722
370.959,20,112.722
391.557,21,112.722
413.563,22,112.722
434.542,23,112.722
454.975,24,112.722
475.249,25,112.722
490.352,25,112.722
