X,Y,Z
0,0,0
0,0,1.508
0.710775,1.23104,2.01138
1.03031,0,-0.364851
-0.515154,0.892272,-0.364851
-0.515154,-0.892272,-0.364851
0.515137,-0.892282,1.87285
-1.03031,1.93585e-05,1.87285
1.74162,1.23136,1.64805
0.710257,1.23134,3.10438
0.19635,2.12396,1.64708
