X,Y,Z
0,0,0
0,0,1.508
0.71077,1.23105,2.01138
1.03031,0,-0.364851
-0.515154,0.892272,-0.364851
-0.515154,-0.892272,-0.364851
0.51514,-0.89228,1.87285
-1.03031,1.56618e-05,1.87285
1.74162,1.23136,1.64807
0.710235,1.23136,3.10438
0.196353,2.12396,1.64706
