X,Y,Z
0,0,0
0,0,1.508
0.00482576,-1.70146,2.11052
1.7079,-2.26469,2.31138
-0.0162486,1.03018,-0.364851
-0.884037,-0.529161,-0.364851
0.900285,-0.501018,-0.364851
-0.89373,0.512621,1.87285
0.890807,0.517682,1.87285
2.09216,-2.61489,1.34995
1.73858,-3.08299,3.03532
2.3257,-1.43772,2.67068
