Time_ms,Iteration,MinEnergy
0.1428,1,157214
10.8781,2,68.3649
21.2285,3,68.3466
31.8861,4,68.1035
45.4205,5,68.1035
65.1284,6,68.1035
89.6248,7,68.1035
114.038,8,68.1035
133.354,9,68.1035
153.588,10,68.1035
173.425,11,58.2722
191.885,12,54.6244
209.322,13,52.8503
224.708,14,52.8503
239.692,15,52.8503
255.138,16,52.8503
271.395,17,52.8503
287.629,18,52.8503
304.59,19,52.8503
320.649,20,52.8503
337.342,21,52.8503
355.595,22,52.8503
372.536,23,52.8503
389.534,24,52.8503
415.752,25,52.8503
432.92,26,52.8503
449.46,27,52.8503
466.295,28,52.8503
483.507,29,52.8503
500.356,30,52.8503
516.302,31,52.8503
532.603,32,52.8503
548.816,33,52.8503
565.478,33,52.8503
