Time_ms,Iteration,MinEnergy
0.151,1,157214
10.8267,2,2120.27
23.4714,3,2120.27
42.7747,4,674.262
60.9463,5,237.96
78.8191,6,61.4963
97.1258,7,55.1582
115.501,8,53.4413
130.672,9,52.4462
146.487,10,52.4462
162.822,11,52.4462
184.189,12,52.4462
200.092,13,52.4462
216.749,14,52.4462
232.951,15,52.4462
248.959,16,52.4462
265.394,17,52.4462
281.845,18,52.4462
298.113,19,52.4462
314.377,20,52.4462
329.206,21,52.4462
344.542,22,52.4462
370.966,23,52.4462
387.283,24,52.4462
404.971,25,52.4462
421.579,26,52.4462
437.509,27,52.4462
453.483,28,52.4462
469.384,29,52.4462
485.99,29,52.4462
