Time_ms,Iteration,MinEnergy
0.3196,1,184430
33.5733,2,570.493
64.9527,3,127.801
94.2883,4,123.583
153.815,5,123.01
271.891,6,123.01
324.646,7,123.01
374.615,8,123.01
425.72,9,123.01
479.199,10,123.01
530.516,11,123.01
582.372,12,123.01
632.343,13,123.01
686.649,14,123.01
745.113,15,123.01
795.716,16,123.01
845.68,17,123.01
897.288,18,123.01
947.8,19,123.01
1000.03,20,123.01
1050.63,21,123.01
1105.66,22,123.01
1155.65,23,123.01
1203.49,24,123.01
1250.03,25,123.01
1302.62,26,123.01
1347.81,27,123.01
1391.11,28,123.01
1433.3,29,123.01
1474.77,30,123.01
1520,31,123.01
1562.23,32,123.01
1602.67,33,123.01
1643.44,34,123.01
1683.44,34,123.01
