Time_ms,Iteration,MinEnergy
0.7328,1,6.87034e+06
136.125,2,46330.2
259.889,3,3242.08
394.795,4,3242.08
571.533,5,972.975
731.504,6,835.466
918.793,7,770.67
1105.43,8,671.92
1271.01,9,603.158
1438.38,10,523.935
1617.64,11,451.277
1789.5,12,404.751
1977.51,13,374.244
2154.06,14,374.244
2323.29,15,374.244
2502.64,16,374.244
2700.26,17,374.244
2873.25,18,374.244
3047.72,19,374.244
3232.93,20,374.244
3414.55,21,374.244
3596.09,22,374.244
3776.94,23,374.244
4040.64,24,374.244
4217.77,25,340.457
4374.57,26,319.22
4524.1,27,319.22
4694.73,28,319.22
4862.2,29,319.22
5028.33,30,319.22
5186.14,31,319.22
5348.61,32,319.22
5522.71,33,319.22
5707.46,34,319.22
5864.87,35,319.22
6052.41,36,319.22
6232.07,37,319.22
6407.53,38,319.22
6610.6,39,319.22
6819.24,40,319.22
7032.63,41,319.22
7265.7,42,319.22
7496.84,43,319.22
7730.7,44,319.22
7925.1,45,313.76
8128.73,46,313.76
8325.92,47,313.76
8529.55,48,313.76
8723.03,49,313.76
8906,50,313.76
9100.69,51,313.76
9297.29,52,313.76
9505.07,53,313.76
9731.28,54,313.76
9945.32,55,313.76
10137.6,56,313.76
10315.4,57,313.76
10495.1,58,313.76
10674.9,59,313.76
10866.7,60,313.76
11079.3,61,313.76
11283.7,62,313.76
11482.9,63,313.76
11707.6,64,313.76
11870,65,305.504
12024.6,66,301.68
12185.3,67,301.68
12346.2,68,301.68
12499.2,69,301.68
12654,70,301.68
12805.8,71,301.68
12960.1,72,301.68
13108.7,73,300.871
13261.2,74,300.871
13411,75,300.871
13561.1,76,300.871
13717.9,77,300.871
13873.3,78,300.871
14040.4,79,300.871
14196.4,80,299.769
14353.6,81,299.769
14505.5,82,299.769
14663.5,83,299.769
14860.4,84,299.769
15021.3,85,299.769
15162.6,86,296.11
15306.1,87,296.11
15444.9,88,296.11
15589.6,89,296.11
15736,90,296.11
15878,91,296.11
16032.4,92,296.11
16173.5,93,296.11
16304.1,94,296.11
16441.9,95,296.11
16573.2,96,296.11
16704.4,97,296.11
16832.6,98,296.11
16967.6,99,296.11
17121.2,100,296.11
17264.4,101,296.11
17405.7,102,296.11
17545.7,103,296.11
17712.4,104,296.11
17844.3,105,296.11
17980.2,106,296.11
18099.5,107,296.11
18223.4,108,296.11
18342,109,296.11
18461,110,296.11
18579.5,111,296.11
18700.7,112,296.11
18820.1,113,296.11
18942.5,114,296.11
19070.2,115,296.11
19203,116,296.11
19331.4,116,296.11
