Time_ms,Iteration,MinEnergy
0.1492,1,157214
10.2146,2,12048.7
20.681,3,2120.27
40.0851,4,759.77
61.2861,5,424.32
89.6252,6,85.1977
112.266,7,60.9876
131.412,8,60.9876
149.087,9,51.517
167.527,10,51.517
187.753,11,51.517
206.244,12,51.517
224.107,13,51.517
242.389,14,51.517
260.494,15,51.517
278.668,16,51.517
298.219,17,51.517
317.99,18,51.517
336.375,19,51.517
354.538,20,51.517
372.349,21,51.517
390.449,22,51.517
410.049,23,51.517
428.45,24,51.517
446.762,25,51.517
465.132,26,51.517
483.432,27,51.517
503.293,28,51.517
518.413,29,51.517
533.093,29,51.517
