Time_ms,Iteration,MinEnergy
0.1469,1,5.0444e+06
11.3313,2,101.229
22.4412,3,101.07
33.3942,4,101.07
53.2048,5,100.531
72.1616,6,100.531
94.6507,7,100.531
115.768,8,100.531
136.35,9,100.531
157.523,10,100.531
176.845,11,100.531
197.84,12,100.531
217.197,13,100.531
235.236,14,100.531
252.969,15,100.531
270.053,16,100.531
286.544,17,100.531
303.55,18,100.531
320.738,19,100.531
339.96,20,100.531
361.041,21,100.531
381.828,22,100.531
402.966,23,100.531
422.389,24,100.531
441.663,25,100.531
463.916,25,100.531
