Time_ms,Iteration,MinEnergy
0.3007,1,184430
32.1739,2,126.204
64.1227,3,126.204
112.606,4,124.322
166.32,5,123.816
213.2,6,123.453
259.733,7,123.453
305.488,8,123.453
357.013,9,123.453
404.939,10,123.453
451.291,11,123.453
499.832,12,123.453
548.925,13,123.453
596.517,14,123.453
644.344,15,123.453
693.337,16,123.453
742.256,17,123.453
798.048,18,123.453
847.2,19,123.453
899.771,20,123.453
952.169,21,123.453
1002.1,22,123.453
1049.05,23,123.453
1090.13,24,122.05
1131.51,25,122.05
1174.33,26,122.05
1215.6,27,122.05
1255.33,28,122.05
1296.54,29,122.05
1337.68,30,122.05
1380.56,31,122.05
1428.72,32,122.05
1469.89,33,122.05
1509.55,34,122.05
1547.64,35,122.05
1586.98,36,122.05
1624.24,37,122.05
1661.54,38,122.05
1703.78,39,122.05
1746.57,40,122.05
1786.52,41,122.05
1829.63,42,122.05
1870.21,43,122.05
1906.97,44,121.219
1950.72,45,120.964
1990.87,46,120.964
2035.76,47,120.964
2077.91,48,120.964
2120.01,49,120.964
2163.38,50,120.964
2205.26,51,120.964
2250.47,52,120.964
2299.38,53,120.964
2342.81,54,120.964
2385.77,55,120.964
2428.58,56,120.964
2472.44,57,120.964
2517.64,58,120.964
2561.12,59,120.964
2604.11,60,120.964
2648.63,61,120.964
2698.75,62,120.964
2746.94,63,120.964
2784.01,64,120.964
2820.56,65,120.964
2859.77,66,120.964
2898.7,67,120.964
2938.73,68,120.964
2977.6,69,120.964
3015.56,70,120.964
3055.11,71,120.964
3100.6,72,120.964
3138.89,73,120.964
3179.39,73,120.964
