Time_ms,Iteration,MinEnergy
0.3415,1,28738.8
20.3885,2,964.102
58.1295,3,661.238
92.6862,4,532.392
130.334,5,410.439
164.996,6,410.439
184.723,7,400.436
206.766,8,398.832
229.827,9,395.802
252.71,10,393.944
274.585,11,392.547
297.829,12,391.511
321.592,13,391.511
344.181,14,391.511
366.755,15,391.511
387.58,16,391.511
409.352,17,391.511
431.422,18,391.511
453.077,19,391.511
473.945,20,391.511
495.022,21,391.511
515.58,22,391.511
539.638,23,391.511
561.629,24,391.511
581.983,25,391.511
603.252,26,391.511
621.47,27,391.394
639.765,28,390.836
663.14,29,390.377
682.989,30,389.811
703.692,31,389.811
724.224,32,389.811
746.367,33,389.811
768.142,34,389.811
788.051,35,389.811
807.801,36,389.811
829.399,37,389.811
858.719,38,389.811
884.177,39,389.811
906.943,40,389.811
928.507,41,389.811
954.095,42,389.811
976.705,43,389.811
995.78,44,389.811
1015.15,45,389.811
1035.86,46,389.811
1051.34,47,389.811
1067.8,48,389.811
1085.24,48,389.811
