Time_ms,Iteration,MinEnergy
0.1969,1,28738.8
19.8028,2,1125.81
40.3435,3,600.496
81.0811,4,523.338
120.421,5,466.644
199.403,6,406.166
277.124,7,406.166
297.939,8,397.229
317.937,9,394.108
338.101,10,392.675
356.242,11,391.957
375.452,12,391.526
394.526,13,391.243
416.845,14,391.032
434.938,15,390.853
453.575,16,390.716
473.22,17,390.587
491.97,18,390.491
510.886,19,390.397
529.537,20,390.308
547.809,21,390.224
566.297,22,390.142
586.835,23,390.064
607.299,24,389.995
630.472,25,389.93
651.466,26,389.862
670.678,27,389.805
690.745,28,389.748
707.757,29,389.694
725.425,30,389.654
743.674,31,389.617
763.767,32,389.58
786.409,33,389.546
805.215,34,389.507
822.671,35,389.462
841.229,36,389.43
859.646,37,389.395
876.863,38,389.364
895.121,39,389.337
914.805,40,389.313
933.602,41,389.29
949.518,42,389.271
968.194,43,389.255
986.034,44,389.241
1003.52,45,389.218
1021.34,46,389.196
1040.35,47,389.177
1056.52,48,389.156
1072.45,49,389.137
1088.42,50,389.126
1104.26,51,389.107
1120.33,52,389.09
1136.71,53,389.082
1153.37,54,389.064
1166.09,55,389.064
1184.23,56,389.049
1202.65,57,389.041
1218.82,58,389.033
1236.54,59,389.022
1252.97,60,389.014
1267.28,61,389.013
1284.74,62,389.003
1300.17,63,389
1317.62,64,388.995
1333.43,65,388.988
1351.68,66,388.982
1367.67,67,388.977
1381.79,68,388.974
1396.06,69,388.968
1409.09,70,388.961
1423.17,71,388.955
1435.3,72,388.95
1450.02,73,388.944
1463.5,74,388.941
1480.04,75,388.937
1495.81,76,388.934
1508.24,77,388.929
1521.45,78,388.924
1534.88,79,388.922
1548.58,80,388.917
1562.23,81,388.916
1574.63,82,388.911
1590.78,83,388.91
1605.38,84,388.906
1619.62,85,388.905
1634.95,86,388.901
1648.97,87,388.901
1656.94,88,388.898
1668.96,89,388.896
1680.79,89,388.896
