Time_ms,Iteration,MinEnergy
0.1632,1,257132
13.8837,2,32.3235
27.6477,3,32.3235
46.0667,4,32.3235
71.4455,5,32.3235
97.2877,6,32.3235
116.932,7,32.3235
134.405,8,32.3235
150.828,9,32.3235
167.65,10,32.3235
184.536,11,32.3235
201.688,12,32.3235
218.625,13,32.3235
234.464,14,32.3235
253.918,15,32.3235
286.598,16,32.3235
317.334,17,32.3235
341.87,18,32.3235
360.928,19,32.3235
380.171,20,32.3235
399.513,20,32.3235
