Time_ms,Iteration,MinEnergy
0.1837,1,28738.8
19.1255,2,1888.24
56.2218,3,916.125
95.3073,4,455.487
134.12,5,455.487
155.708,6,416.62
179.584,7,397.933
199.713,8,394.329
220.105,9,393.056
241.591,10,392.798
261.825,11,392.546
281.911,12,392.395
300.39,13,392.246
318.605,14,392.145
336.589,15,390.931
356.569,16,390.931
379.584,17,390.931
400.983,18,390.931
422.921,19,390.931
444.841,20,390.931
466.744,21,390.931
488.274,22,390.931
509.392,23,390.931
529.394,24,390.931
548.736,25,390.931
564.619,26,390.405
581.028,27,390.171
600.781,28,390.052
618.81,29,389.966
636.367,30,389.906
653.172,31,389.849
668.559,32,389.806
686.374,33,389.773
703.921,34,389.732
720.418,35,389.701
737.84,36,389.701
754.635,37,389.701
771.178,38,389.701
787.748,39,389.701
807.83,40,389.701
827.849,41,389.701
846.227,42,389.701
864.72,43,389.701
881.072,44,389.701
897.482,45,389.701
912.038,46,389.677
926.62,47,389.649
939.67,48,389.622
952.383,49,389.599
967.806,50,389.576
982.138,51,389.553
996.96,52,389.527
1010.87,53,389.508
1026.63,54,389.487
1043.54,55,389.472
1060.03,56,389.445
1077.82,57,389.423
1093.94,58,389.408
1107.21,59,389.391
1122.18,60,389.372
1136.83,61,389.357
1151.98,62,389.342
1167.53,63,389.328
1182.55,64,389.313
1198.29,65,389.296
1210.94,66,389.28
1223.07,67,389.269
1238.29,68,389.249
1250.49,69,389.232
1262.65,70,389.221
1275.23,71,389.206
1287.37,72,389.197
1300.13,73,389.183
1310.67,74,389.179
1322.11,75,389.17
1335.64,76,389.165
1348.57,77,389.156
1365.3,78,389.147
1377.96,79,389.142
1390.2,80,389.137
1401.9,81,389.133
1414.8,82,389.126
1428.13,83,389.118
1443.95,84,389.109
1455.87,85,389.104
1466.96,86,389.097
1478.33,87,389.092
1489.3,88,389.086
1500.89,89,389.079
1511.77,90,389.073
1521.49,91,389.065
1531.32,92,389.06
1540.73,93,389.058
1549.91,94,389.056
1560.25,95,389.051
1571.23,96,389.044
1582.31,97,389.038
1592.83,98,389.034
1603.6,99,389.028
1613.63,100,389.024
1624.31,101,389.019
1635.2,102,389.015
1646.75,103,389.011
1661.76,104,389.005
1675.13,105,389.004
1683.72,106,389.002
1693.58,107,388.997
1701.62,107,388.997
