Time_ms,Iteration,MinEnergy
0.3484,1,184430
32.8004,2,159.506
64.319,3,139.162
97.0285,4,125.397
165.507,5,122.048
286.517,6,121.178
417.017,7,121.178
472.938,8,121.037
525.801,9,121.037
580.248,10,121.037
637.339,11,121.037
687.866,12,121.037
740.382,13,121.037
791.367,14,121.037
849.606,15,121.037
904.475,16,121.037
955.819,17,121.037
1006.29,18,121.037
1056.05,19,120.588
1101.82,20,119.506
1153.82,21,119.506
1211.56,22,119.506
1275.04,23,119.506
1340.65,24,119.506
1401.46,25,119.506
1461.28,26,119.506
1512.13,27,119.506
1554.14,28,119.506
1598.46,29,119.506
1642.6,30,119.506
1688.35,31,119.506
1732.02,32,119.506
1776.43,33,119.506
1820.21,34,119.506
1872.21,35,119.506
1920.42,36,119.506
1964.07,37,119.506
2006.32,38,119.506
2047.25,39,119.506
2089.1,40,119.506
2132.19,41,119.506
2171.58,42,119.506
2212.98,43,119.506
2253.43,44,119.506
2298.28,45,119.506
2337.95,46,119.506
2377.56,47,119.506
2417.58,48,119.506
2456.92,48,119.506
