Time_ms,Iteration,MinEnergy
0.1777,1,3.38653e+06
19.581,2,667.388
38.798,3,636.244
79.1989,4,82.9835
116.415,5,41.6232
160.545,6,41.6232
186.457,7,35.2072
216.049,8,34.3072
241.895,9,33.5581
269.545,10,32.8834
296.172,11,32.2325
324.683,12,31.557
352.078,13,30.8141
378.212,14,30.056
401.034,15,29.2863
426.352,16,28.4731
452.06,17,27.5846
476.612,18,26.7296
500.48,19,25.9002
525.15,20,25.0166
552.515,21,24.128
579.763,22,23.2927
606.681,23,22.5237
631.389,24,21.7868
658.27,25,21.128
686.462,26,21.128
708.977,27,20.4866
729.009,28,19.9231
752.611,29,19.456
779.351,30,19.0594
800.635,31,18.8627
823.197,32,18.4651
845.998,33,18.1642
868.27,34,17.8606
889.445,35,17.6079
914.046,36,17.6079
938.679,37,17.6079
965.666,38,17.6079
991.211,39,17.6079
1018.11,40,17.6079
1043.59,41,17.6079
1067.73,42,17.6079
1092.14,43,17.6079
1117.74,44,17.6079
1144.06,45,17.6079
1175.98,46,17.6079
1197.72,47,17.3998
1220.05,48,17.2153
1243.54,49,16.9851
1266.5,50,16.7516
1288.78,51,16.5733
1312.79,52,16.3861
1336.41,53,16.2119
1361.85,54,16.0354
1387.17,55,15.8844
1411.86,56,15.7082
1435.41,57,15.5586
1461.38,58,15.4067
1484.21,59,15.2545
1508.37,60,15.0989
1532.25,61,14.9573
1555.42,62,14.8142
1580.78,63,14.6847
1605.19,64,14.5492
1629.21,65,14.4335
1650.11,66,14.3101
1667.24,67,14.1954
1686.89,68,14.087
1705.15,69,13.9537
1722.92,70,13.8464
1742.87,71,13.7378
1761.34,72,13.6147
1781.87,73,13.5152
1801.96,74,13.4142
1821.71,75,13.3005
1840.25,76,13.1944
1860.76,77,13.0971
1880.71,78,13.0008
1901.2,79,12.9016
1922.17,80,12.8077
1941.11,81,12.7209
1961.87,82,12.6344
1981.77,83,12.5637
2001.67,84,12.4904
2021.77,85,12.4103
2043.26,86,12.3435
2062.04,87,12.2674
2076.13,88,12.1985
2090.96,89,12.1309
2105.22,90,12.0646
2119.99,91,11.9935
2137.97,92,11.9262
2160,93,11.8549
2176.97,94,11.801
2194.18,95,11.7292
2208.28,96,11.6751
2227.51,97,11.5866
2243.16,98,11.5133
2259.46,99,11.4395
2274.94,100,11.3732
2292.08,101,11.2984
2305.28,102,11.2399
2323.41,103,11.1847
2339.95,104,11.1179
2358.35,105,11.053
2372.32,106,10.995
2386.66,107,10.9381
2398.88,108,10.8725
2412.33,109,10.8138
2423.68,110,10.7512
2437.04,111,10.6935
2449.88,112,10.6447
2461.04,113,10.5891
2472.59,114,10.5336
2485.09,115,10.4717
2498.32,116,10.4083
2511.6,117,10.3683
2523.35,118,10.317
2535.93,119,10.2663
2548.61,120,10.2119
2561.1,121,10.1688
2571.88,122,10.12
2582.95,123,10.0724
2595.34,124,10.0258
2609.91,125,9.98524
2621.31,126,9.93974
2633,127,9.89745
2643.12,128,9.85847
2651.3,129,9.82109
2661.41,130,9.78506
2668.69,131,9.75464
2676.7,132,9.71943
2685.71,133,9.68094
2695.53,134,9.64534
2706.05,135,9.60765
2716.43,136,9.57133
2724.85,137,9.53589
2734.68,138,9.50923
2743.79,139,9.47505
2752.05,140,9.44869
2761.71,141,9.42294
2771.33,142,9.39761
2780.55,143,9.3729
2788.73,144,9.34078
2799.35,145,9.3169
2809.42,146,9.29024
2815.7,147,9.2626
2822.04,148,9.23778
2829.93,149,9.21333
2837.28,150,9.19058
2844.8,151,9.16931
2851.22,152,9.14837
2858.51,153,9.13254
2867.15,154,9.11052
2875.05,155,9.09231
2881.64,156,9.07437
2888.07,157,9.05836
2895.19,158,9.04437
2901.04,159,9.02718
2907.45,160,9.01246
2914.23,161,8.99944
2920.35,162,8.98298
2927.34,163,8.96615
2933.22,164,8.95242
2940.44,165,8.94123
2947.09,166,8.92632
2952.41,166,8.92632
