Time_ms,Iteration,MinEnergy
0.1689,1,3.38653e+06
19.3581,2,2645.8
37.9953,3,121.667
57.2275,4,121.667
88.1636,5,114.938
115.013,6,103.14
145.009,7,103.14
177.578,8,103.14
208.955,9,103.14
239.26,10,103.14
273.481,11,103.14
304.172,12,103.14
331.469,13,100.102
359.365,14,100.102
387.555,15,100.102
414.43,16,100.102
443.142,17,100.102
472.075,18,100.102
500.439,19,100.102
529.307,20,100.102
557.814,21,100.102
589.32,22,100.102
618.839,23,100.102
648.772,24,100.102
676.686,25,100.102
704.686,26,100.102
732.827,27,100.102
761.342,28,100.102
791.248,29,100.102
818.963,30,100.102
847.157,31,100.102
875.021,32,100.102
903.251,33,100.102
931.231,33,100.102
