X,Y,Z
0,0,0
0,0,1.508
0.175861,-1.41058,2.01138
0.290815,-1.39784,3.51494
-1.08381e-05,1.03031,-0.364851
-0.892267,-0.515163,-0.364851
0.892278,-0.515144,-0.364851
-0.94915,0.400809,1.87285
0.821686,0.621583,1.87285
1.0835,-1.84115,1.58075
-0.687456,-2.0131,1.7176
0.418221,-2.42023,3.87979
-0.616654,-0.967937,3.9466
1.15432,-0.796087,3.80975
