X,Y,Z
0,0,0
0,0,1
0.946184,-0.799007,1.715
0.69167,-1.16391,3.07403
-0.416059,-0.590071,3.77299
-1.33973,0.253162,3.07967
-0.946184,0.799007,1.715
-3.24618,0.448975,3.32117
1.51088,-2.06523,3.70779
0.169171,0.945537,-0.340149
-0.903445,-0.326263,-0.340149
1.85552,-1.12777,1.22725
-0.555455,-0.794095,4.82743
-1.0497,1.94199,1.22367
-3.86107,-0.690163,2.97109
1.09905,-2.94552,3.69112
