Time_ms,Iteration,MinEnergy
0.1902,1,28738.8
25.8072,2,2200.77
43.4092,3,766.389
80.6302,4,570.739
115.442,5,458.273
152.507,6,458.273
183.137,7,430.982
206.691,8,416.546
230.299,9,416.546
254.31,10,416.546
279.738,11,416.546
303.911,12,416.546
326.862,13,416.546
349.828,14,416.546
376.642,15,416.546
401.017,16,416.546
424.706,17,416.546
446.89,18,416.546
469.22,19,416.546
493.156,20,416.546
517.795,21,416.546
541.298,22,416.546
564.072,23,416.546
589.172,24,416.546
614.01,25,416.546
636.484,26,416.546
657.305,26,416.546
