Time_ms,Iteration,MinEnergy
0.2954,1,3.38653e+06
21.7517,2,73.8703
40.7905,3,69.8793
59.0239,4,61.5257
97.5234,5,49.0632
136.544,6,42.5765
175.137,7,42.5765
209.487,8,42.5765
245.35,9,42.5765
277.982,10,42.5765
309.242,11,42.5765
340.259,12,42.5765
371.482,13,42.5765
403.307,14,42.5765
445.777,15,42.5765
479.174,16,42.5765
510.886,17,41.407
543.846,18,41.407
578.164,19,41.407
610.36,20,41.407
644.472,21,41.407
677.546,22,41.407
709.951,23,41.407
742.771,24,41.407
775.845,25,41.407
808.618,26,41.407
840.597,27,41.407
867.782,28,31.4303
896.632,29,29.637
926.24,30,27.6357
956.319,31,23.7839
988.704,32,21.5722
1021.25,33,19.794
1054.75,34,19.794
1087.23,35,19.794
1122.57,36,19.794
1161.64,37,19.794
1206.78,38,19.794
1252.78,39,19.794
1306.12,40,19.794
1344.75,41,19.794
1382.86,42,19.794
1424.99,43,19.794
1469.94,44,19.794
1509.97,45,18.7967
1553.89,46,18.4333
1590.55,47,18.4333
1616.89,48,16.1207
1648.97,49,16.1207
1684.56,50,16.1207
1717.49,51,16.1207
1752.09,52,16.1207
1784.68,53,16.1207
1818.8,54,16.1207
1850.75,55,16.1207
1885.61,56,16.1207
1917.96,57,16.1207
1950.19,58,16.1207
1981.95,59,16.1207
2013.85,60,16.1207
2046.49,61,16.1207
2080.1,62,16.1207
2111.69,63,16.1207
2142.93,64,16.1207
2173.67,65,16.1207
2205.07,66,16.1207
2235.25,67,16.1207
2259.42,68,14.1742
2290.97,69,14.1742
2321.34,70,14.1742
2351.43,71,14.1742
2380.28,72,14.1742
2412.41,73,14.1742
2447.38,74,14.1742
2484.41,75,14.1742
2515.6,76,14.1742
2545.9,77,14.1742
2576,78,14.1742
2604.44,79,14.1742
2632.35,80,14.1742
2664.01,81,14.1742
2692.42,82,14.1742
2722.24,83,14.1742
2751.09,84,14.1742
2778.97,85,14.1742
2806.94,86,14.1742
2834.81,87,14.1742
2858.25,88,14.1125
2881.58,89,14.1125
2904.74,90,14.1125
2927.91,91,14.1125
2950.65,92,14.1125
2973.02,93,14.1125
2995.61,94,14.1125
3017.5,95,14.1125
3039.4,96,14.1125
3061.23,97,14.1125
3082.81,98,14.1125
3105.19,99,14.1125
3128.6,100,14.1125
3150.44,101,14.1125
3172.61,102,14.1125
3194.82,103,14.1125
3216.63,104,14.1125
3237.69,105,14.1125
3261.11,106,14.1125
3282.65,107,14.1125
3301.68,108,14.1125
3322.8,108,14.1125
