Time_ms,Iteration,MinEnergy
0.4082,1,184430
33.2199,2,143.795
65.328,3,143.795
126.864,4,124.635
184.175,5,121.542
238.274,6,121.542
290.392,7,121.542
345.305,8,121.005
397.641,9,121.005
449.509,10,121.005
499.929,11,121.005
549.599,12,121.005
599.756,13,121.005
655.161,14,121.005
712.781,15,121.005
768.422,16,121.005
827.908,17,121.005
884.173,18,121.005
937.91,19,121.005
991.02,20,121.005
1049.24,21,121.005
1111.74,22,121.005
1160.66,23,121.005
1208.85,24,121.005
1264.39,25,121.005
1310.52,26,121.005
1358.24,27,121.005
1404.34,28,121.005
1452.38,29,121.005
1500.65,30,121.005
1549.33,31,121.005
1594.75,32,121.005
1640.73,33,121.005
1690.99,34,121.005
1736.47,35,121.005
1783.46,36,121.005
1830.88,36,121.005
