Time_ms,Iteration,MinEnergy
0.1895,1,28738.8
19.4118,2,3634.77
37.9372,3,879.871
61.7028,4,879.871
93.7834,5,670.723
118.048,6,530.094
143.088,7,451.05
164.68,8,406.658
187.971,9,398.898
212.129,10,398.898
233.426,11,398.898
255.588,12,398.898
283.891,13,396.288
306.113,14,396.288
329.692,15,396.288
350.645,16,396.288
371.185,17,396.288
393.74,18,396.288
413.994,19,396.288
434.659,20,396.288
455.277,21,396.288
480.523,22,396.288
501.384,23,396.288
522.402,24,396.288
543.682,25,396.288
564.5,26,396.288
584.529,27,396.288
604.039,28,396.288
623.207,29,396.288
642.705,30,396.288
661.36,31,396.288
683.78,31,396.288
