Time_ms,Iteration,MinEnergy
0.307,1,184430
30.2131,2,20673.4
59.8627,3,127.629
89.0097,4,127.629
134.276,5,127.629
178.745,6,127.629
226.808,7,127.629
270.147,8,127.629
313.719,9,127.629
357.311,10,127.629
400.099,11,127.629
445.898,12,127.629
490.965,13,127.629
538.815,14,127.629
582.57,15,127.629
629.127,16,127.629
674.745,17,127.629
720.98,18,127.629
776.926,19,127.629
820.627,20,127.629
869.012,21,127.629
914.663,22,127.629
960.283,23,127.629
1004.05,24,127.112
1044.83,25,125.316
1091.3,26,122.913
1134.9,27,122.913
1178.99,28,122.913
1222.69,29,122.913
1268.33,30,122.913
1313.75,31,122.913
1357.77,32,122.913
1400.75,33,122.913
1442.43,34,122.913
1490.2,35,122.913
1537.59,36,122.913
1576.3,37,122.913
1618.07,38,122.913
1658.97,39,122.913
1702.5,40,122.913
1754.5,41,122.913
1811.28,42,122.913
1857.15,43,122.913
1905.58,44,122.913
1956.19,45,122.913
2001.51,46,122.913
2047.17,47,122.913
2094.5,48,122.913
2141.68,49,122.913
2187.77,50,122.913
2231.48,51,122.913
2276.83,52,122.913
2322.8,53,122.913
2368.46,54,122.913
2415.23,54,122.913
