Time_ms,Iteration,MinEnergy
0.3314,1,184430
31.5927,2,132.085
61.7515,3,130.607
91.3926,4,130.607
127.338,5,130.607
177.209,6,125.143
220.683,7,122.656
262.091,8,122.656
305.265,9,122.656
356.07,10,122.656
401.742,11,122.656
449.244,12,122.656
496.346,13,122.656
546.559,14,122.656
594.973,15,122.656
642.685,16,122.656
685.32,17,122.656
727.658,18,122.656
773.015,19,122.656
815.862,20,122.656
859.985,21,122.656
905.218,22,122.656
952.329,23,122.656
1003.61,24,122.656
1050.61,25,122.656
1097.74,26,122.656
1143.75,27,122.656
1189.88,28,122.656
1232.77,29,122.656
1276.44,30,122.656
1315.46,31,122.656
1355.03,32,122.656
1393.27,33,122.656
1435.36,34,122.656
1475.71,35,122.656
1520.13,35,122.656
