Time_ms,Iteration,MinEnergy
0.2577,1,157214
10.5566,2,68.3649
20.786,3,68.3466
32.2735,4,68.1035
42.325,5,68.1035
60.3212,6,56.3632
79.9473,7,54.1538
96.5795,8,52.8539
113.886,9,52.4724
131.883,10,52.4088
149.422,11,52.4088
168.552,12,52.4088
186.518,13,52.4088
204.852,14,52.4088
221.723,15,52.4088
239.034,16,52.4088
256.195,17,52.4088
273.231,18,52.4088
291.984,19,52.4088
309.795,20,52.4088
327.909,21,52.4088
344.644,22,52.4088
362.666,23,52.4088
381.653,24,52.4088
399.998,25,52.4088
416.519,26,52.0777
430.587,27,52.0777
444.968,28,52.0777
459.023,29,52.0777
473.468,30,52.0777
487.147,31,52.0777
500.578,32,52.0777
514.292,33,52.0777
527.623,34,52.0777
541.386,35,52.0777
555.837,36,52.0777
571.36,37,52.0777
586.103,38,52.0777
599.935,39,52.0777
612.626,40,52.0777
624.955,41,52.0777
637.456,42,52.0777
650.155,43,52.0777
662.801,44,52.0777
674.65,45,52.0777
687.547,46,52.0777
700.348,46,52.0777
