Time_ms,Iteration,MinEnergy
0.2187,1,9.73244e+06
22.1177,2,1586.17
43.6077,3,834.647
64.5994,4,188.144
111.191,5,188.144
146.223,6,83.7329
172.216,7,72.0681
200.809,8,56.9707
229.696,9,54.6392
260.433,10,54.6392
293.996,11,54.6392
323.04,12,54.6392
354.58,13,54.6392
384.978,14,54.6392
412.923,15,54.6392
444.682,16,54.6392
473.658,17,54.6392
502.767,18,54.6392
530.516,19,54.6392
561.291,20,54.6392
589.2,21,54.6392
617.763,22,54.6392
648.094,23,54.6392
679.28,24,54.6392
720.987,25,54.6392
748.475,26,51.4838
773.537,27,50.1895
797.068,28,49.1387
822.114,29,47.8352
846.009,30,47.6254
870.324,31,46.1621
894.485,32,44.7052
915.513,33,44.7052
936.948,34,44.7052
962.941,35,44.7052
990.367,36,44.7052
1012.46,37,44.7052
1034.28,38,44.7052
1057.49,39,44.7052
1080.29,40,44.7052
1104.37,41,44.7052
1129.9,42,44.7052
1154.88,43,44.7052
1180.91,44,44.7052
1217.22,45,44.7052
1243.45,46,44.7052
1271.21,47,44.7052
1296.96,48,44.7052
1321.38,49,44.7052
1348.21,50,44.7052
1377.08,51,44.7052
1401.63,52,44.7052
1428.61,53,44.7052
1455.55,54,44.7052
1485.22,55,44.7052
1511.72,56,44.7052
1538.16,57,44.7052
1566.78,58,44.7052
1597.1,58,44.7052
