Time_ms,Iteration,MinEnergy
0.1625,1,3.38653e+06
18.9075,2,134.247
37.3735,3,42.5452
55.8739,4,31.6684
74.6796,5,31.0704
107.12,6,17.8777
142.786,7,17.8777
178.57,8,17.8777
216.207,9,17.8777
252.738,10,17.8777
290.077,11,17.8777
329.127,12,17.8777
367.949,13,17.8777
406.272,14,17.8777
444.29,15,17.8777
482.072,16,17.8777
521.812,17,17.8777
559.768,18,17.8777
598.823,19,17.8777
638.232,20,17.8777
676.898,21,17.8777
709.462,22,17.8777
740.147,23,17.8777
771.112,24,17.8777
802.6,25,17.8777
833.5,26,17.8777
864.868,26,17.8777
