Time_ms,Iteration,MinEnergy
0.1717,1,5.0444e+06
12.0133,2,489.671
26.0319,3,201.902
38.0963,4,201.902
59.4224,5,110.446
79.346,6,109.283
98.7045,7,109.283
117.915,8,109.283
136.994,9,109.283
156.514,10,109.283
175.61,11,109.283
195.667,12,109.283
214.774,13,109.283
236.741,14,109.283
255.784,15,109.283
274.699,16,109.283
294.594,17,109.283
319.401,18,109.283
347.178,19,109.283
365.906,20,109.283
384.982,21,109.283
405.442,22,109.283
425.831,23,109.283
447.004,24,109.283
464.723,25,109.283
481.966,26,109.283
498.848,26,109.283
