Time_ms,Iteration,MinEnergy
0.2797,1,28738.8
31.4645,2,506.995
59.8239,3,505.725
94.3242,4,392.066
129.161,5,391.46
155.216,6,390.729
183.023,7,389.858
209.733,8,389.422
233.529,9,389.295
254.221,10,389.25
274.177,11,389.209
295.019,12,389.181
315.384,13,389.162
331.929,14,389.139
351.068,15,389.12
369.944,16,389.095
391.054,17,389.083
409.32,18,389.067
428.385,19,389.056
444.534,20,389.041
464.118,21,389.028
482.668,22,389.019
501.045,23,389.014
520.633,24,389.003
540.243,25,388.997
558.023,26,388.991
573.395,27,388.983
590.656,28,388.977
606.33,29,388.97
626.138,30,388.965
645.467,31,388.958
660.926,32,388.952
677.075,33,388.95
693.938,34,388.944
712.275,35,388.937
731.061,36,388.935
748.215,37,388.931
764.98,38,388.93
781.614,39,388.927
797.564,40,388.926
813.395,41,388.924
830.321,42,388.922
844.189,43,388.919
856.996,44,388.917
871.941,45,388.915
887.638,46,388.914
902.284,47,388.91
917.681,48,388.909
930.405,49,388.908
948.019,50,388.905
963.842,51,388.903
977.439,52,388.902
996.035,53,388.9
1010.9,54,388.899
1025.6,55,388.898
1040.53,56,388.897
1056.87,57,388.895
1070.35,58,388.895
1084.53,58,388.895
