X,Y,Z
0,0,0
0,0,1.508
-1.41553,-0.130201,2.01138
-1.88962,-1.54879,1.81929
-1.65771,-1.96778,0.389351
-0.721135,-1.225,-0.503381
1.03027,-0.00871109,-0.364851
-0.507591,0.896596,-0.364851
0.431261,0.935706,1.87285
0.594715,-0.841336,1.87285
-2.06508,0.549161,1.45353
-1.44979,0.124129,3.07383
-2.95657,-1.61106,2.04817
-1.33487,-2.21251,2.48741
-2.49186,-1.73496,-0.394383
-1.49348,-3.10287,0.168348
-1.17105,-0.418697,-1.21421
-0.0949668,-1.84125,-1.26888
